订单号,来源,配送方式,商品金额,期望送达时间,下单时间,打包时间,妥投时间,ctype
55491076,饿了么,配送,129.6,2021-12-05 10:55:00 - 2021-12-05 11:43:00,2021/12/5 10:55,2021/12/5 10:59,2021/12/5 11:42,?
55592044,京东到家,配送,105.3,2021-12-05 11:57:00 - 2021-12-05 12:52:00,2021/12/5 11:26,2021/12/5 11:29,2021/12/5 11:44,?
55593831,京东到家,配送,105.3,2021-12-05 11:55:00 - 2021-12-05 12:50:00,2021/12/5 11:24,2021/12/5 11:27,2021/12/5 11:44,?
55594355,饿了么,配送,68.5,2021-12-05 11:32:00 - 2021-12-05 12:09:00,2021/12/5 11:32,2021/12/5 11:38,2021/12/5 11:51,?
55595379,京东到家,配送,105.3,2021-12-05 12:05:00 - 2021-12-05 13:00:00,2021/12/5 11:34,2021/12/5 11:39,2021/12/5 11:54,?
55596746,京东到家,配送,199.8,2021-12-05 12:02:00 - 2021-12-05 12:57:00,2021/12/5 11:31,2021/12/5 11:34,2021/12/5 11:54,?
55597544,京东到家,配送,159.6,2021-12-05 12:04:00 - 2021-12-05 12:59:00,2021/12/5 11:33,2021/12/5 11:36,2021/12/5 11:54,?
55598648,京东到家,配送,159.6,2021-12-05 11:49:00 - 2021-12-05 12:44:00,2021/12/5 11:18,2021/12/5 11:22,2021/12/5 11:54,?
55599960,饿了么,配送,82.5,2021-12-05 11:08:00 - 2021-12-05 12:00:00,2021/12/5 11:08,2021/12/5 11:15,2021/12/5 11:54,?
55600472,企业团购,配送,187.0,2021-12-05 12:30:00 - 2021-12-05 13:30:00,2021/12/5 11:47,2021/12/5 11:54,2021/12/5 11:55,?
55401374,企业团购,配送,503.8,2021-12-03 00:00:00 - 2021-12-03 23:59:00,2021/12/2 21:21,2021/12/3 13:33,2021/12/5 12:03,?
55602524,饿了么,配送,48.5,2021-12-05 11:52:00 - 2021-12-05 12:30:00,2021/12/5 11:52,2021/12/5 11:59,2021/12/5 12:08,?
55603740,京东到家,配送,100.8,2021-12-05 12:29:00 - 2021-12-05 13:24:00,2021/12/5 11:58,2021/12/5 12:13,2021/12/5 12:20,?
55604207,饿了么,配送,112.8,2021-12-05 11:43:00 - 2021-12-05 13:05:00,2021/12/5 11:42,2021/12/5 11:49,2021/12/5 12:30,?
55605069,京东到家,配送,168.3,2021-12-05 12:47:00 - 2021-12-05 13:42:00,2021/12/5 12:16,2021/12/5 12:25,2021/12/5 12:38,?
55606717,京东到家,配送,104.0,2021-12-05 13:05:00 - 2021-12-05 14:00:00,2021/12/5 12:34,2021/12/5 12:38,2021/12/5 12:45,?
55607093,企业团购,配送,212.25,2021-12-05 13:30:00 - 2021-12-05 14:30:00,2021/12/5 12:45,2021/12/5 12:47,2021/12/5 12:48,?
55608066,京东到家,配送,130.0,2021-12-05 13:11:00 - 2021-12-05 14:06:00,2021/12/5 12:39,2021/12/5 12:44,2021/12/5 12:57,?
55609770,企业团购,配送,231.0,2021-12-05 13:30:00 - 2021-12-05 14:30:00,2021/12/5 12:46,2021/12/5 12:56,2021/12/5 12:58,?
55610102,饿了么,配送,126.3,2021-12-05 12:08:00 - 2021-12-05 13:05:00,2021/12/5 12:08,2021/12/5 12:13,2021/12/5 13:03,?
55611548,美团,配送,107.39,2021-12-05 12:20:00 - 2021-12-05 13:20:00,2021/12/5 12:19,2021/12/5 12:40,2021/12/5 13:15,?
55612700,京东到家,配送,264.0,2021-12-05 13:24:00 - 2021-12-05 14:19:00,2021/12/5 12:53,2021/12/5 13:03,2021/12/5 13:18,?
55613049,京东到家,配送,105.3,2021-12-05 13:32:00 - 2021-12-05 14:27:00,2021/12/5 13:01,2021/12/5 13:07,2021/12/5 13:35,?
55614086,京东到家,配送,75.6,2021-12-05 13:30:00 - 2021-12-05 14:25:00,2021/12/5 12:59,2021/12/5 13:06,2021/12/5 13:35,?
55615098,京东到家,配送,159.6,2021-12-05 13:33:00 - 2021-12-05 14:28:00,2021/12/5 13:02,2021/12/5 13:08,2021/12/5 13:35,?
55616288,饿了么,配送,137.21,2021-12-05 12:56:00 - 2021-12-05 13:49:00,2021/12/5 12:56,2021/12/5 13:07,2021/12/5 13:38,?
55317307,企业团购,配送,431.24,2021-12-02 00:00:00 - 2021-12-02 23:59:00,2021/12/1 13:39,2021/12/3 13:33,2021/12/5 13:50,?
55518665,企业团购,配送,215.1,2021-12-05 14:30:00 - 2021-12-05 15:30:00,2021/12/5 10:16,2021/12/5 10:30,2021/12/5 13:55,?
55619931,企业团购,配送,254.4,2021-12-05 14:30:00 - 2021-12-05 15:30:00,2021/12/5 13:05,2021/12/5 13:19,2021/12/5 13:59,?
55620851,企业团购,配送,244.7,2021-12-05 14:30:00 - 2021-12-05 15:30:00,2021/12/5 13:44,2021/12/5 13:53,2021/12/5 14:15,?
55621764,京东到家,配送,164.91,2021-12-05 14:24:00 - 2021-12-05 15:19:00,2021/12/5 13:53,2021/12/5 14:00,2021/12/5 14:25,?
55622120,企业团购,配送,345.6,2021-12-05 15:30:00 - 2021-12-05 16:30:00,2021/12/5 14:21,2021/12/5 14:26,2021/12/5 14:48,?
55623546,企业团购,配送,159.9,2021-12-05 15:30:00 - 2021-12-05 16:30:00,2021/12/5 14:35,2021/12/5 14:40,2021/12/5 14:52,?
55624026,企业团购,配送,177.95,2021-12-05 16:30:00 - 2021-12-05 17:30:00,2021/12/5 15:00,2021/12/5 15:06,2021/12/5 15:10,?
55625323,美团,配送,31.8,2021-12-05 15:00:00 - 2021-12-05 16:00:00,2021/12/5 15:00,2021/12/5 15:05,2021/12/5 15:19,?
55626713,企业团购,配送,197.2,2021-12-05 15:30:00 - 2021-12-05 16:30:00,2021/12/5 14:17,2021/12/5 14:29,2021/12/5 15:24,?
55627396,美团,配送,38.5,2021-12-05 14:32:00 - 2021-12-05 15:41:00,2021/12/5 14:32,2021/12/5 14:36,2021/12/5 15:30,?
55628878,京东到家,配送,291.91,2021-12-05 15:39:00 - 2021-12-05 16:34:00,2021/12/5 15:08,2021/12/5 15:15,2021/12/5 15:38,?
55629018,企业团购,自提,134.0,2021-12-05 12:30:00 - 2021-12-05 13:30:00,2021/12/5 11:46,2021/12/5 11:49,2021/12/5 15:39,?
55630038,企业团购,配送,279.0,2021-12-05 15:30:00 - 2021-12-05 16:30:00,2021/12/5 14:46,2021/12/5 14:49,2021/12/5 15:40,?
55631523,企业团购,配送,277.0,2021-12-05 16:30:00 - 2021-12-05 17:30:00,2021/12/5 15:02,2021/12/5 15:08,2021/12/5 15:49,?
55632978,京东到家,配送,211.2,2021-12-05 16:43:00 - 2021-12-05 17:38:00,2021/12/5 16:11,2021/12/5 16:19,2021/12/5 16:33,?
55633847,美团,配送,346.46,2021-12-05 16:20:00 - 2021-12-05 17:20:00,2021/12/5 16:20,2021/12/5 16:31,2021/12/5 16:51,?
55634398,企业团购,自提,72.22,2021-12-05 16:30:00 - 2021-12-05 17:30:00,2021/12/5 15:33,2021/12/5 15:37,2021/12/5 16:55,?
55635210,企业团购,配送,180.13,2021-12-05 17:30:00 - 2021-12-05 18:30:00,2021/12/5 16:29,2021/12/5 16:37,2021/12/5 16:56,?
55536202,美团,配送,199.0,2021-12-05 17:00:00 - 2021-12-05 17:00:00,2021/12/5 7:06,2021/12/5 8:59,2021/12/5 16:56,?
55637819,饿了么,配送,397.7,2021-12-05 16:05:00 - 2021-12-05 17:19:00,2021/12/5 16:05,2021/12/5 16:10,2021/12/5 17:00,?
55638958,企业团购,配送,173.8,2021-12-05 17:30:00 - 2021-12-05 18:30:00,2021/12/5 16:19,2021/12/5 16:31,2021/12/5 17:00,?
55639989,京东到家,配送,99.76,2021-12-05 17:11:00 - 2021-12-05 18:06:00,2021/12/5 16:40,2021/12/5 16:48,2021/12/5 17:05,?
55640695,饿了么,配送,70.0,2021-12-05 16:01:00 - 2021-12-05 17:22:00,2021/12/5 16:01,2021/12/5 16:08,2021/12/5 17:07,?
55641505,企业团购,配送,217.8,2021-12-05 18:30:00 - 2021-12-05 19:30:00,2021/12/5 17:07,2021/12/5 17:12,2021/12/5 17:13,?
55642204,饿了么,配送,98.8,2021-12-05 17:30:00 - 2021-12-05 17:30:00,2021/12/5 12:11,2021/12/5 12:28,2021/12/5 17:15,?
55643248,企业团购,配送,327.3,2021-12-05 18:30:00 - 2021-12-05 19:30:00,2021/12/5 17:18,2021/12/5 17:22,2021/12/5 17:26,?
55644794,企业团购,配送,304.3,2021-12-05 18:30:00 - 2021-12-05 19:30:00,2021/12/5 17:20,2021/12/5 17:31,2021/12/5 17:56,?
55645391,企业团购,配送,159.9,2021-12-05 17:30:00 - 2021-12-05 18:30:00,2021/12/5 16:59,2021/12/5 17:04,2021/12/5 17:58,?
55646498,饿了么,配送,78.0,2021-12-05 16:56:00 - 2021-12-05 18:18:00,2021/12/5 16:56,2021/12/5 17:02,2021/12/5 18:06,?
55647494,饿了么,配送,99.2,2021-12-05 17:19:00 - 2021-12-05 18:54:00,2021/12/5 17:19,2021/12/5 17:31,2021/12/5 18:12,?
55648775,企业团购,配送,448.0,2021-12-05 18:30:00 - 2021-12-05 19:30:00,2021/12/5 17:46,2021/12/5 17:49,2021/12/5 18:16,?
55649057,京东到家,配送,161.8,2021-12-05 18:06:00 - 2021-12-05 19:01:00,2021/12/5 17:35,2021/12/5 18:01,2021/12/5 18:27,?
55650742,京东到家,配送,217.5,2021-12-05 18:30:00 - 2021-12-05 19:30:00,2021/12/5 17:59,2021/12/5 18:03,2021/12/5 18:47,?
55651179,企业团购,配送,235.1,2021-12-05 19:30:00 - 2021-12-05 20:30:00,2021/12/5 18:10,2021/12/5 18:19,2021/12/5 18:48,?
55652651,饿了么,配送,159.8,2021-12-05 18:21:00 - 2021-12-05 19:21:00,2021/12/5 18:20,2021/12/5 18:26,2021/12/5 18:50,?
55653527,饿了么,配送,58.69,2021-12-05 18:04:00 - 2021-12-05 19:12:00,2021/12/5 18:04,2021/12/5 18:25,2021/12/5 18:50,?
55654232,企业团购,配送,151.1,2021-12-05 19:30:00 - 2021-12-05 20:30:00,2021/12/5 18:46,2021/12/5 18:51,2021/12/5 18:57,?
55655896,饿了么,配送,228.0,2021-12-05 18:14:00 - 2021-12-05 18:54:00,2021/12/5 18:14,2021/12/5 18:17,2021/12/5 19:00,?
55656228,美团,配送,23.4,2021-12-05 18:10:00 - 2021-12-05 19:10:00,2021/12/5 18:10,2021/12/5 18:15,2021/12/5 19:02,?
55657845,企业团购,配送,414.0,2021-12-05 19:30:00 - 2021-12-05 20:30:00,2021/12/5 18:09,2021/12/5 18:17,2021/12/5 19:03,?
55658553,京东到家,配送,125.8,2021-12-05 19:12:00 - 2021-12-05 20:07:00,2021/12/5 18:41,2021/12/5 18:50,2021/12/5 19:13,?
55659072,美团,配送,26.7,2021-12-05 19:03:00 - 2021-12-05 20:03:00,2021/12/5 19:03,2021/12/5 19:09,2021/12/5 19:21,?
55660844,京东到家,配送,668.87,2021-12-05 19:55:00 - 2021-12-05 20:50:00,2021/12/5 19:24,2021/12/5 19:30,2021/12/5 19:59,?
55661622,饿了么,配送,59.9,2021-12-05 18:56:00 - 2021-12-05 20:18:00,2021/12/5 18:56,2021/12/5 19:05,2021/12/5 20:06,?
55662194,饿了么,配送,194.9,2021-12-05 18:53:00 - 2021-12-05 20:14:00,2021/12/5 18:52,2021/12/5 18:58,2021/12/5 20:09,?
55663524,企业团购,配送,153.5,2021-12-05 20:30:00 - 2021-12-05 22:00:00,2021/12/5 19:48,2021/12/5 19:59,2021/12/5 20:38,?
55664914,饿了么,配送,21.8,2021-12-05 19:13:00 - 2021-12-05 20:42:00,2021/12/5 19:12,2021/12/5 19:18,2021/12/5 20:40,?
55665568,饿了么,配送,322.0,2021-12-05 19:38:00 - 2021-12-05 21:05:00,2021/12/5 19:38,2021/12/5 19:42,2021/12/5 20:57,?
55566816,京东到家,配送,103.6,2021-12-05 20:45:00 - 2021-12-05 21:45:00,2021/12/5 7:14,2021/12/5 8:58,2021/12/5 21:05,?
55567904,京东到家,配送,119.8,2021-12-05 20:45:00 - 2021-12-05 21:45:00,2021/12/4 23:24,2021/12/5 8:59,2021/12/5 21:05,?
55668717,京东到家,配送,127.0,2021-12-05 20:45:00 - 2021-12-05 21:40:00,2021/12/5 15:53,2021/12/5 15:58,2021/12/5 21:10,?
55669902,饿了么,配送,222.6,2021-12-05 20:21:00 - 2021-12-05 21:01:00,2021/12/5 20:21,2021/12/5 21:10,2021/12/5 21:10,?
55670188,企业团购,配送,1923.27,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 16:04,2021/12/6 5:55,2021/12/6 6:00,?
55671022,企业团购,配送,350.48,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 14:09,2021/12/6 5:59,2021/12/6 6:00,?
55672658,企业团购,配送,1810.3,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 16:08,2021/12/6 5:55,2021/12/6 6:00,?
55673344,企业团购,配送,189.4,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 15:06,2021/12/6 5:58,2021/12/6 6:00,?
55674905,企业团购,配送,1.5,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 14:30,2021/12/6 5:59,2021/12/6 6:00,?
55675168,企业团购,配送,648.0,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 14:26,2021/12/6 5:59,2021/12/6 6:00,?
55676084,企业团购,配送,1736.0,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 14:21,2021/12/6 5:59,2021/12/6 6:00,?
55677868,企业团购,配送,868.0,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 14:12,2021/12/6 5:59,2021/12/6 6:00,?
55678924,企业团购,配送,1470.81,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 14:54,2021/12/6 5:55,2021/12/6 6:00,?
55679629,企业团购,配送,2285.9,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 14:05,2021/12/6 5:59,2021/12/6 6:00,?
55680287,企业团购,配送,235.8,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 16:21,2021/12/6 5:59,2021/12/6 6:00,?
55681022,企业团购,配送,946.0,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 15:40,2021/12/6 5:55,2021/12/6 6:00,?
55682081,企业团购,配送,1.58,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 14:03,2021/12/6 5:59,2021/12/6 6:00,?
55683381,企业团购,配送,2251.55,2021-12-06 06:00:00 - 2021-12-06 09:30:00,2021/12/5 19:20,2021/12/6 6:08,2021/12/6 6:10,?
55684217,企业团购,配送,3187.04,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 18:15,2021/12/6 6:03,2021/12/6 6:10,?
55685544,企业团购,配送,154.44,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 18:13,2021/12/6 6:06,2021/12/6 6:10,?
55686552,企业团购,配送,94.4,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 18:14,2021/12/6 6:03,2021/12/6 6:10,?
55687712,企业团购,配送,8592.0,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 14:09,2021/12/6 6:02,2021/12/6 6:10,?
55688392,企业团购,配送,2692.97,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 16:18,2021/12/6 6:09,2021/12/6 6:10,?
55689837,企业团购,配送,256.67,2021-12-06 06:00:00 - 2021-12-06 08:30:00,2021/12/5 17:28,2021/12/6 6:01,2021/12/6 6:10,?
55690569,企业团购,配送,1871.01,2021-12-06 06:00:00 - 2021-12-06 08:45:00,2021/12/5 17:24,2021/12/6 6:04,2021/12/6 6:10,?
55691769,企业团购,配送,200.0,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 14:09,2021/12/6 6:09,2021/12/6 6:10,?
55692376,企业团购,配送,2160.04,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 14:08,2021/12/6 6:09,2021/12/6 6:10,?
55693613,企业团购,配送,2276.4,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 16:25,2021/12/6 6:06,2021/12/6 6:10,?
55694857,企业团购,配送,622.03,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 18:11,2021/12/6 6:03,2021/12/6 6:10,?
55695034,企业团购,配送,8393.79,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 16:15,2021/12/6 6:09,2021/12/6 6:10,?
55696991,企业团购,配送,1094.0,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 20:21,2021/12/6 6:00,2021/12/6 6:10,?
55697405,企业团购,配送,1123.0,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 21:57,2021/12/6 6:01,2021/12/6 6:10,?
55698321,企业团购,配送,1730.14,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 22:02,2021/12/6 6:02,2021/12/6 6:10,?
55699611,企业团购,配送,1775.0,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 20:21,2021/12/6 6:00,2021/12/6 6:10,?
55700008,企业团购,配送,671.27,2021-12-07 06:00:00 - 2021-12-07 07:45:00,2021/12/5 20:18,2021/12/6 6:05,2021/12/6 6:10,?
55701686,企业团购,配送,7932.65,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 21:03,2021/12/6 6:03,2021/12/6 6:10,?
55702036,企业团购,配送,1506.69,2021-12-06 06:00:00 - 2021-12-06 09:00:00,2021/12/5 20:00,2021/12/6 6:04,2021/12/6 6:10,?
55703665,企业团购,配送,2592.1,2021-12-06 06:00:00 - 2021-12-06 08:30:00,2021/12/5 22:49,2021/12/6 6:01,2021/12/6 6:10,?
55704772,企业团购,配送,2531.12,2021-12-06 06:30:00 - 2021-12-06 17:00:00,2021/12/5 20:51,2021/12/6 6:06,2021/12/6 6:10,?
55705897,企业团购,配送,214.51,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 23:58,2021/12/6 6:01,2021/12/6 6:10,?
55706634,企业团购,配送,1263.07,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 13:31,2021/12/6 6:14,2021/12/6 6:20,?
55707194,企业团购,配送,3878.38,2021-12-06 06:00:00 - 2021-12-06 08:30:00,2021/12/5 23:23,2021/12/6 6:17,2021/12/6 6:20,?
55708542,企业团购,配送,1664.85,2021-12-06 06:00:00 - 2021-12-06 08:30:00,2021/12/5 21:07,2021/12/6 6:18,2021/12/6 6:20,?
55709293,企业团购,配送,143.6,2021-12-06 06:00:00 - 2021-12-06 08:30:00,2021/12/6 6:10,2021/12/6 6:18,2021/12/6 6:20,?
55710036,企业团购,配送,518.86,2021-12-06 06:00:00 - 2021-12-06 09:00:00,2021/12/5 14:19,2021/12/6 6:10,2021/12/6 6:20,?
55711054,企业团购,配送,6136.75,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 17:12,2021/12/6 6:11,2021/12/6 6:20,?
55712687,企业团购,配送,5022.98,2021-12-06 06:00:00 - 2021-12-06 09:00:00,2021/12/5 19:30,2021/12/6 6:10,2021/12/6 6:20,?
55713563,企业团购,配送,95.31,2021-12-06 06:00:00 - 2021-12-06 09:00:00,2021/12/5 15:30,2021/12/6 6:10,2021/12/6 6:20,?
55714006,企业团购,配送,1765.91,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 18:26,2021/12/6 6:11,2021/12/6 6:20,?
55715785,企业团购,配送,2259.23,2021-12-06 06:30:00 - 2021-12-06 08:00:00,2021/12/5 19:17,2021/12/6 6:29,2021/12/6 6:30,?
55716845,企业团购,配送,1504.0,2021-12-06 06:30:00 - 2021-12-06 08:00:00,2021/12/5 19:21,2021/12/6 6:29,2021/12/6 6:30,?
55717013,企业团购,配送,42.35,2021-12-06 06:30:00 - 2021-12-06 08:00:00,2021/12/5 23:11,2021/12/6 6:29,2021/12/6 6:30,?
55718077,企业团购,配送,859.0,2021-12-06 06:30:00 - 2021-12-06 08:00:00,2021/12/5 23:14,2021/12/6 6:29,2021/12/6 6:30,?
55719572,企业团购,配送,239.4,2021-12-06 06:30:00 - 2021-12-06 08:00:00,2021/12/5 23:15,2021/12/6 6:29,2021/12/6 6:30,?
55720034,企业团购,配送,3020.83,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 14:55,2021/12/6 6:37,2021/12/6 6:40,?
55721445,企业团购,配送,204.3,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 14:38,2021/12/6 6:37,2021/12/6 6:40,?
55722795,企业团购,配送,80.4,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 19:36,2021/12/6 6:32,2021/12/6 6:40,?
55723842,企业团购,配送,256.45,2021-12-06 06:00:00 - 2021-12-06 07:40:00,2021/12/5 13:47,2021/12/6 6:32,2021/12/6 6:40,?
55724522,企业团购,配送,52.0,2021-12-06 06:00:00 - 2021-12-06 09:30:00,2021/12/6 6:32,2021/12/6 6:33,2021/12/6 6:40,?
55725020,企业团购,配送,1960.48,2021-12-06 06:00:00 - 2021-12-06 07:40:00,2021/12/5 21:15,2021/12/6 6:32,2021/12/6 6:40,?
55726011,企业团购,配送,1315.93,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 14:30,2021/12/6 6:32,2021/12/6 6:40,?
55727959,企业团购,配送,927.41,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 14:24,2021/12/6 6:32,2021/12/6 6:40,?
55728542,企业团购,配送,1548.9,2021-12-06 06:00:00 - 2021-12-06 08:30:00,2021/12/5 18:12,2021/12/6 6:44,2021/12/6 6:50,?
55729023,企业团购,配送,480.0,2021-12-06 06:00:00 - 2021-12-06 08:30:00,2021/12/5 16:59,2021/12/6 6:45,2021/12/6 6:50,?
55730950,企业团购,配送,2105.59,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/5 14:46,2021/12/6 6:43,2021/12/6 6:50,?
55731389,企业团购,配送,585.07,2021-12-06 06:00:00 - 2021-12-06 08:30:00,2021/12/5 15:29,2021/12/6 6:45,2021/12/6 6:50,?
55732681,企业团购,配送,7094.98,2021-12-06 06:00:00 - 2021-12-06 08:30:00,2021/12/5 16:02,2021/12/6 6:45,2021/12/6 6:50,?
55733667,企业团购,配送,765.12,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 18:20,2021/12/6 6:44,2021/12/6 6:50,?
55734635,企业团购,配送,2611.57,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/5 18:24,2021/12/6 6:44,2021/12/6 6:50,?
55735858,企业团购,配送,2349.41,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/6 7:26,2021/12/6 7:27,2021/12/6 7:30,?
55736702,企业团购,配送,60.0,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/6 7:36,2021/12/6 7:36,2021/12/6 7:40,?
55737906,企业团购,配送,1044.5,2021-12-06 06:00:00 - 2021-12-06 09:00:00,2021/12/5 16:31,2021/12/6 6:11,2021/12/6 8:31,?
55738738,企业团购,配送,20.3,2021-12-06 06:00:00 - 2021-12-06 07:40:00,2021/12/6 8:23,2021/12/6 8:55,2021/12/6 9:00,?
55739678,企业团购,配送,354.4,2021-12-06 06:00:00 - 2021-12-06 08:00:00,2021/12/6 8:21,2021/12/6 9:05,2021/12/6 9:10,?
55740399,企业团购,配送,167.91,2021-12-06 09:30:00 - 2021-12-06 10:30:00,2021/12/6 8:24,2021/12/6 8:45,2021/12/6 9:18,?
55741508,企业团购,配送,250.69,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/6 9:19,2021/12/6 9:20,2021/12/6 9:20,?
55742001,京东到家,配送,305.0,2021-12-06 09:45:00 - 2021-12-06 10:40:00,2021/12/5 22:35,2021/12/6 8:29,2021/12/6 9:57,?
55743363,京东到家,配送,305.0,2021-12-06 09:45:00 - 2021-12-06 10:40:00,2021/12/5 22:32,2021/12/6 8:29,2021/12/6 9:57,?
55744409,企业团购,配送,278.0,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/6 9:29,2021/12/6 9:54,2021/12/6 10:00,?
55745379,饿了么,配送,100.8,2021-12-06 10:00:00 - 2021-12-06 10:00:00,2021/12/6 8:50,2021/12/6 8:59,2021/12/6 10:02,?
55746927,饿了么,配送,72.3,2021-12-06 09:31:00 - 2021-12-06 10:22:00,2021/12/6 9:31,2021/12/6 9:41,2021/12/6 10:08,?
55747476,企业团购,配送,1322.7,2021-12-06 08:00:00 - 2021-12-06 17:00:00,2021/12/6 9:27,2021/12/6 10:05,2021/12/6 10:10,?
55748792,企业团购,配送,3374.52,2021-12-06 08:00:00 - 2021-12-06 17:00:00,2021/12/6 9:26,2021/12/6 10:05,2021/12/6 10:10,?
55749950,企业团购,配送,9643.75,2021-12-06 08:00:00 - 2021-12-06 17:00:00,2021/12/6 9:36,2021/12/6 10:05,2021/12/6 10:10,?
55750071,饿了么,配送,56.8,2021-12-06 09:50:00 - 2021-12-06 10:52:00,2021/12/6 9:49,2021/12/6 9:56,2021/12/6 10:10,?
55751670,美团,配送,237.6,2021-12-06 09:41:00 - 2021-12-06 10:41:00,2021/12/6 9:30,2021/12/6 9:54,2021/12/6 10:12,?
55752249,企业团购,配送,621.0,2021-12-06 08:00:00 - 2021-12-06 17:00:00,2021/12/6 10:21,2021/12/6 10:21,2021/12/6 10:30,?
55753923,饿了么,配送,24.9,2021-12-06 09:08:00 - 2021-12-06 10:33:00,2021/12/6 9:08,2021/12/6 9:15,2021/12/6 10:34,?
55754805,饿了么,配送,130.55,2021-12-06 10:06:00 - 2021-12-06 11:17:00,2021/12/6 10:06,2021/12/6 10:17,2021/12/6 10:54,?
55755149,企业团购,配送,177.16,2021-12-06 11:30:00 - 2021-12-06 12:30:00,2021/12/6 8:25,2021/12/6 8:46,2021/12/6 11:08,?
55756371,饿了么,配送,132.9,2021-12-06 10:28:00 - 2021-12-06 11:18:00,2021/12/6 10:28,2021/12/6 10:41,2021/12/6 11:17,?
55757586,企业团购,配送,188.0,2021-12-06 11:30:00 - 2021-12-06 12:30:00,2021/12/6 10:59,2021/12/6 11:02,2021/12/6 11:22,?
55758043,京东到家,配送,109.9,2021-12-06 11:25:00 - 2021-12-06 12:25:00,2021/12/6 10:54,2021/12/6 11:02,2021/12/6 11:24,?
55759002,企业团购,配送,283.8,2021-12-06 11:30:00 - 2021-12-06 12:30:00,2021/12/6 10:04,2021/12/6 10:17,2021/12/6 11:28,?
55760516,企业团购,配送,27.8,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/6 11:18,2021/12/6 11:31,2021/12/6 11:40,?
55761744,企业团购,配送,1724.69,2021-12-06 06:00:00 - 2021-12-06 07:30:00,2021/12/6 11:31,2021/12/6 11:31,2021/12/6 11:40,?
55762931,企业团购,配送,238.0,2021-12-06 12:30:00 - 2021-12-06 13:30:00,2021/12/5 21:36,2021/12/6 8:30,2021/12/6 12:12,?
55763793,企业团购,配送,209.6,2021-12-06 12:30:00 - 2021-12-06 13:30:00,2021/12/5 21:36,2021/12/6 8:30,2021/12/6 12:17,?
55764461,企业团购,配送,196.0,2021-12-06 13:30:00 - 2021-12-06 14:30:00,2021/12/6 12:12,2021/12/6 12:16,2021/12/6 12:19,?
55765288,企业团购,配送,178.0,2021-12-06 06:00:00 - 2021-12-06 17:00:00,2021/12/6 9:58,2021/12/6 12:14,2021/12/6 12:20,?
55766393,企业团购,配送,296.84,2021-12-06 06:00:00 - 2021-12-06 17:00:00,2021/12/6 9:44,2021/12/6 12:14,2021/12/6 12:20,?
